"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000375","RNA splicing, via transesterification reactions","62/2082","287/28943",3.81834901344781e-15,2.28680922415389e-11,4.26916404632998e-13,"Acin1/Bcas2/Cdk13/Celf2/Celf5/Cirbp/Cwc15/Dazap1/Dhx9/Dnajc17/Dyrk1a/Fxr2/Hnrnpa1/Hnrnpa3/Khdrbs3/Larp7/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Magoh/Magohb/Malat1/Ncl/Nova2/Npm1/Nsrp1/Phf5a/Qki/Rbm15b/Rbm3/Rbmx2/Rsrc1/Scnm1/Sf3b5/Sf3b6/Sfpq/Snrnp25/Snrnp35/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Son/Srsf2/Srsf9/Syf2/U2af1l4/Ubl5/Ythdc1/Zbtb7a/Zcrb1/Zmat2/Zrsr2",62
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","62/2082","287/28943",3.81834901344781e-15,2.28680922415389e-11,4.26916404632998e-13,"Acin1/Bcas2/Cdk13/Celf2/Celf5/Cirbp/Cwc15/Dazap1/Dhx9/Dnajc17/Dyrk1a/Fxr2/Hnrnpa1/Hnrnpa3/Khdrbs3/Larp7/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Magoh/Magohb/Malat1/Ncl/Nova2/Npm1/Nsrp1/Phf5a/Qki/Rbm15b/Rbm3/Rbmx2/Rsrc1/Scnm1/Sf3b5/Sf3b6/Sfpq/Snrnp25/Snrnp35/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Son/Srsf2/Srsf9/Syf2/U2af1l4/Ubl5/Ythdc1/Zbtb7a/Zcrb1/Zmat2/Zrsr2",62
"GO:0000398","mRNA splicing, via spliceosome","62/2082","287/28943",3.81834901344781e-15,2.28680922415389e-11,4.26916404632998e-13,"Acin1/Bcas2/Cdk13/Celf2/Celf5/Cirbp/Cwc15/Dazap1/Dhx9/Dnajc17/Dyrk1a/Fxr2/Hnrnpa1/Hnrnpa3/Khdrbs3/Larp7/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Magoh/Magohb/Malat1/Ncl/Nova2/Npm1/Nsrp1/Phf5a/Qki/Rbm15b/Rbm3/Rbmx2/Rsrc1/Scnm1/Sf3b5/Sf3b6/Sfpq/Snrnp25/Snrnp35/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Son/Srsf2/Srsf9/Syf2/U2af1l4/Ubl5/Ythdc1/Zbtb7a/Zcrb1/Zmat2/Zrsr2",62
"GO:2000112","regulation of cellular macromolecule biosynthetic process","86/2082","482/28943",3.93024296425325e-15,2.35382251129127e-11,4.2786301522203e-13,"Ago1/Ago2/Akt1/Atg101/Bcl3/Ccl19/Cirbp/Cnot6l/Coa3/Cpeb3/Ctif/Dbi/Dcp2/Dhx9/Dyrk2/Eif1/Eif3k/Eif4ebp3/Eif4enif1/Esrrb/Exosc3/Exosc7/Foxo3/Fxr2/Hbegf/Hnrnpd/Il6/Khsrp/Larp1/Larp1b/Larp4b/Ldb1/Lsm14b/Magoh/Malsu1/Mapk3/Mex3d/Mgat4b/Mknk2/Mrpl13/Msi1/Msi2/Mt3/Mustn1/Ncl/Npm1/Paip1/Pan3/Pelo/Per1/Polr2g/Pum2/Pym1/Qki/Rack1/Rbm3/Rc3h1/Rgs2/Rida/Rock1/Rock2/Rpl10/Rpl13a/Rpl22/Rpl26/Rpl38/Rpl5/Rplp1/Rps27l/Rps3/Rps3a1/Rps9/Samd4/Samd4b/Sarnp/Sox4/Srp9/Tent4a/Tent4b/Tpr/Ulk1/Upf3b/Uqcc2/Xrn1/Ythdf1/Zfp598",86
"GO:0006417","regulation of translation","75/2082","394/28943",7.00498471909991e-15,4.19528534826894e-11,7.24462893317439e-13,"Ago1/Ago2/Akt1/Bcl3/Cirbp/Cnot6l/Coa3/Cpeb3/Ctif/Dcp2/Dhx9/Eif1/Eif3k/Eif4ebp3/Eif4enif1/Exosc3/Exosc7/Foxo3/Fxr2/Hnrnpd/Il6/Khsrp/Larp1/Larp1b/Larp4b/Lsm14b/Magoh/Malsu1/Mapk3/Mex3d/Mknk2/Mrpl13/Msi1/Msi2/Ncl/Npm1/Paip1/Pan3/Pelo/Per1/Polr2g/Pum2/Pym1/Qki/Rack1/Rbm3/Rc3h1/Rgs2/Rida/Rock1/Rock2/Rpl10/Rpl13a/Rpl22/Rpl26/Rpl38/Rpl5/Rplp1/Rps27l/Rps3/Rps3a1/Rps9/Samd4/Samd4b/Sarnp/Sox4/Srp9/Tent4a/Tent4b/Tpr/Upf3b/Uqcc2/Xrn1/Ythdf1/Zfp598",75
"GO:0042326","negative regulation of phosphorylation","75/2082","394/28943",7.00498471909991e-15,4.19528534826894e-11,7.24462893317439e-13,"Actb/Aida/Akt1/Atxn1/Bak1/Bax/Cadm4/Camk2n1/Camk2n2/Cbfa2t3/Cdkn1a/Cdkn1b/Cib1/Csk/Ctdspl/Dab2ip/Dbndd2/Deptor/Drd2/Dusp16/Dusp7/Dvl1/Dynll1/Epm2a/Gadd45a/Gadd45b/Gadd45g/Git1/Grk2/Gsk3b/Gstp1/Hexim1/Hspb1/Ier3/Il6/Lilrb4a/Mapt/Mllt1/Ncor1/Npm1/Nppa/Nr2f2/Ntrk3/Nupr1/Park7/Pcp4/Pde4d/Pebp1/Pip4k2b/Pmepa1/Ppia/Ppp2r5a/Prkar2a/Prkrip1/Ptprt/Rack1/Rgs2/Rock1/Shb/Sirt1/Smad7/Snca/Snx25/Socs3/Socs4/Spred2/Spry2/Srcin1/Taf7/Tesk1/Thy1/Uchl1/Vps25/Washc1/Wnk1",75
"GO:0072522","purine-containing compound biosynthetic process","53/2082","225/28943",8.94172563524782e-15,5.35519948294992e-11,9.02207490283028e-13,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/COX2/Gmpr/Guk1/Mpc1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nos2/Nos3/Nppa/Nppc/Nudt2/Pank1/Snca/Trem2/Uqcc3",53
"GO:1902903","regulation of supramolecular fiber organization","74/2082","389/28943",1.09827579563236e-14,6.5775737400422e-11,1.08176037013413e-12,"Akap9/Apoa1/Arf6/Arl2/Arpc3/Arpc5l/Camsap1/Capg/Cdkn1b/Cib1/Cryab/Daam2/Dlc1/Dyrk1a/Evl/Fhod3/Fmn1/Gas2l2/Gda/Git1/Grb2/Hdgfl3/Icam1/Id1/Kank4/Lmod1/Map2/Mapk8/Mapt/Mecp2/Mkks/Mphosph8/Numa1/Pdxp/Pfdn1/Pfdn2/Pfdn4/Pfdn5/Pfdn6/Pfn1/Pfn2/Pik3ca/Ppfia1/Prkce/Rac1/Rock2/Rps3/S100a10/Sdc4/Shank1/Shank3/Slain1/Smad4/Snca/Stmn1/Tac1/Taok1/Tenm1/Tesk1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Trem2/Ttbk2/Vasp/Wasf3/Washc1/Wasl/Whamm/Wnt4",74
"GO:0046390","ribose phosphate biosynthetic process","52/2082","221/28943",1.6747215657518e-14,1.00299074572875e-10,1.61117643902193e-12,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/COX2/Gmpr/Guk1/Mpc1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nppa/Nppc/Nudt2/Pank1/Snca/Trem2/Uprt/Uqcc3",52
"GO:0042254","ribosome biogenesis","62/2082","299/28943",2.79476619399968e-14,1.67378547358641e-10,2.62761510584181e-12,"C1d/Exosc3/Exosc7/Fbl/Fbll1/Gar1/Gpatch4/Gtf2h5/Imp3/Malsu1/Mphosph6/Mrpl20/Mrpl22/mt-Rnr1/Naf1/Ncl/Nhp2/Nop10/Nop16/Npm1/Nsa2/Pin4/Pinx1/Pop7/Rbis/Rpl10/Rpl11/Rpl14/Rpl23a/Rpl24/Rpl26/Rpl27/Rpl35/Rpl35a/Rpl38/Rpl5/Rpl6/Rpl7/Rpl7a/Rps14/Rps15/Rps16/Rps17/Rps19/Rps2/Rps21/Rps24/Rps25/Rps27/Rps27l/Rps28/Rps5/Rps6/Rps7/Rps8/Rpsa/Rsl24d1/Tent4b/Trmt112/Tsr3/Utp11/Znhit6",62
"GO:0043254","regulation of protein-containing complex assembly","77/2082","425/28943",4.73432136326173e-14,2.83538506445745e-10,4.35225332341956e-12,"Aida/Akap9/Arf6/Arl2/Arpc3/Arpc5l/Atf7ip/Bak1/Bax/Camsap1/Capg/Cck/Cdkn1b/Cryab/Daam2/Dab2ip/Dnajc15/Dyrk1a/Epn1/Evl/Fhod3/Fmn1/Gda/Git1/Grb2/Gsk3b/H3f3b/Hes1/Hmgb1/Hrk/Hsp90aa1/Icam1/Kank4/Lgals3/Lmo4/Lmod1/Map2/Map3k7/Mapk8/Mapt/Mecp2/Mkks/Mphosph8/Mtln/Numa1/Park7/Pfn1/Pfn2/Pmepa1/Ppm1a/Prkce/Ptpn11/Rac1/Rack1/Rims1/Rpl13a/Rps3/Selp/Slain1/Snca/Stmn1/Tenm1/Thra/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Tppp3/Trabd2b/Trem2/Ttbk1/Ulk1/Vasp/Washc1",77
"GO:0009205","purine ribonucleoside triphosphate metabolic process","55/2082","251/28943",7.23846252833391e-14,4.33511520821918e-10,6.50964707925681e-12,"Antkmt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Git1/Guk1/Ier3/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nudt2/Nupr1/Trem2/Uqcc3/Zbtb7a",55
"GO:0046034","ATP metabolic process","51/2082","224/28943",1.19392687697642e-13,7.15042806621178e-10,1.05086956920881e-11,"Antkmt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Git1/Guk1/Ier3/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nudt2/Nupr1/Trem2/Uqcc3/Zbtb7a",51
"GO:0034248","regulation of cellular amide metabolic process","79/2082","453/28943",1.81758811366784e-13,1.08855352127567e-09,1.53481299199815e-11,"Ago1/Ago2/Akt1/Bcl3/Cirbp/Cnot6l/Coa3/Cpeb3/Ctif/Dcp2/Dhx9/Eif1/Eif3k/Eif4ebp3/Eif4enif1/Exosc3/Exosc7/Foxo3/Fxr2/Gsk3a/Hnrnpd/Il6/Khsrp/Larp1/Larp1b/Larp4b/Lsm14b/Magoh/Malsu1/Mapk3/Mex3d/Mknk2/Mrpl13/Msi1/Msi2/Ncl/Npm1/Paip1/Pan3/Pelo/Per1/Picalm/Polr2g/Pum2/Pym1/Qki/Rack1/Rbm3/Rc3h1/Rgs2/Rida/Rock1/Rock2/Rpl10/Rpl13a/Rpl22/Rpl26/Rpl38/Rpl5/Rplp1/Rps27l/Rps3/Rps3a1/Rps9/Rtn1/Samd4/Samd4b/Sarnp/Snca/Sox4/Srp9/Tent4a/Tent4b/Tpr/Upf3b/Uqcc2/Xrn1/Ythdf1/Zfp598",79
"GO:0009165","nucleotide biosynthetic process","56/2082","264/28943",1.81795279332097e-13,1.08877192791993e-09,1.53481299199815e-11,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/COX2/Dtymk/Gmpr/Guk1/Ido1/Mpc1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nos2/Nos3/Nppa/Nppc/Nudt2/Pank1/Snca/Trem2/Uprt/Uqcc3",56
"GO:0009144","purine nucleoside triphosphate metabolic process","55/2082","257/28943",2.03237374117495e-13,1.21718863358968e-09,1.64855083649485e-11,"Antkmt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Git1/Guk1/Ier3/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nudt2/Nupr1/Trem2/Uqcc3/Zbtb7a",55
"GO:0009199","ribonucleoside triphosphate metabolic process","55/2082","257/28943",2.03237374117495e-13,1.21718863358968e-09,1.64855083649485e-11,"Antkmt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Git1/Guk1/Ier3/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nudt2/Nupr1/Trem2/Uqcc3/Zbtb7a",55
"GO:0009141","nucleoside triphosphate metabolic process","57/2082","275/28943",3.09541823916993e-13,1.85384598343887e-09,2.46254932792264e-11,"Antkmt/Arl2/Bad/Cbfa2t3/COX2/Dctpp1/Dtymk/Esrrb/Fis1/Foxk1/Foxk2/Git1/Guk1/Ier3/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nudt2/Nupr1/Trem2/Uqcc3/Zbtb7a",57
"GO:1901293","nucleoside phosphate biosynthetic process","56/2082","269/28943",4.1268228895297e-13,2.47155422853934e-09,3.22113484723967e-11,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/COX2/Dtymk/Gmpr/Guk1/Ido1/Mpc1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nos2/Nos3/Nppa/Nppc/Nudt2/Pank1/Snca/Trem2/Uprt/Uqcc3",56
"GO:1904062","regulation of cation transmembrane transport","73/2082","414/28943",8.6181037519633e-13,5.16138233705082e-09,6.60217304974967e-11,"1810037I17Rik/Adrb1/Akap9/Akt1/Antkmt/Atp2b4/Bak1/Bax/Cabp1/Cacna1a/Cacna1c/Cacng2/Cacng4/Cacng8/Calca/Calm1/Calm2/Calm3/Cbarp/Ccl2/Cd4/Cd63/Commd1/Cox17/Dbi/Diaph1/Dlg4/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Grin2d/Grp/Hcn2/Hcn4/Iscu/Jsrp1/Kcnc1/Kcnh2/Kcnk3/Kif5b/Lcn2/Ndufa4/Nlgn2/Nos1ap/Nppa/Park7/Pde4d/Ppp3cb/Prkce/Prkd1/Prrt1/Ptpn3/Ramp3/Rgs2/S100a1/Scn1b/Scn2b/Scn4b/Shank1/Shank3/Slc30a1/Snca/Stac2/Stim1/Stk39/Thy1/Trem2/Wnk1/Wnk2/Zfas1",73
"GO:0051258","protein polymerization","56/2082","274/28943",9.14295373764233e-13,5.47571499347399e-09,6.87690108879126e-11,"Akap9/Arf6/Arl2/Arpc3/Arpc5l/Camsap1/Capg/Cdkn1b/Chmp2a/Chmp4b/Daam2/Diaph1/Dyrk1a/Evl/Fhod3/Fmn1/Gda/Git1/Gpx4/Grb2/Hdgfl3/Hsp90aa1/Icam1/Kank4/Lmod1/Map2/Mapk8/Mapt/Mecp2/Mkks/Mphosph8/Msrb1/Numa1/Pfn1/Pfn2/Prkce/Rac1/Rps3/Slain1/Snca/Spire1/Stmn1/Tenm1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Tppp3/Ttbk1/Ube2s/Vasp/Washc1/Wasl",56
"GO:0032271","regulation of protein polymerization","47/2082","206/28943",9.9816031649712e-13,5.97798213550125e-09,7.37362790194301e-11,"Akap9/Arf6/Arl2/Arpc3/Arpc5l/Camsap1/Capg/Cdkn1b/Daam2/Dyrk1a/Evl/Fhod3/Fmn1/Gda/Git1/Grb2/Hsp90aa1/Icam1/Kank4/Lmod1/Map2/Mapk8/Mapt/Mecp2/Mkks/Mphosph8/Numa1/Pfn1/Pfn2/Prkce/Rac1/Rps3/Slain1/Snca/Stmn1/Tenm1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Tppp3/Ttbk1/Vasp/Washc1",47
"GO:0033673","negative regulation of kinase activity","49/2082","226/28943",2.48301355943436e-12,1.48707682074524e-08,1.80207632291358e-10,"Actb/Aida/Akt1/Camk2n1/Camk2n2/Cdkn1a/Cdkn1b/Csk/Dab2ip/Dbndd2/Deptor/Dusp16/Dusp7/Dvl1/Gadd45a/Gadd45b/Gadd45g/Gsk3b/Gstp1/Hexim1/Hspb1/Il6/Lilrb4a/Mapt/Mllt1/Npm1/Nppa/Nr2f2/Park7/Pcp4/Pip4k2b/Ppia/Ppp2r5a/Prkar2a/Prkrip1/Ptprt/Rgs2/Shb/Sirt1/Socs4/Spry2/Srcin1/Taf7/Tesk1/Thy1/Uchl1/Vps25/Washc1/Wnk1",49
"GO:1903050","regulation of proteolysis involved in protein catabolic process","48/2082","219/28943",2.73404707483105e-12,1.63742079311632e-08,1.95005535464356e-10,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Commd1/Cop1/Csnk1e/Csnk2a2/Dab2ip/Ddrgk1/Dvl1/Epm2a/Gabarap/Gabarapl2/Gclc/Gsk3a/Gsk3b/Hipk2/Klhl40/Mapk8/N4bp1/Nupr1/Park7/Prkaca/Psme1/Psme2/Rack1/Rad23b/Rnf19b/Rnf217/Rpl11/Rpl23/Rpl5/Rps7/Rybp/Sh3rf2/Smad7/Smurf1/Socs4/Sumo2/Tmem259/Tmf1/Trem2/Ubqln2/Ubxn1/Usp25/Usp7",48
"GO:0009895","negative regulation of catabolic process","61/2082","324/28943",3.74277768679722e-12,2.24154955662285e-08,2.62428480091223e-10,"Adgrb1/Adra1a/Agap2/Akt1/Anxa2/Atp2b4/Axin2/Bag6/Cbfa2t3/Chmp4b/Cirbp/Csnk2a2/Dab2ip/Dbi/Ddrgk1/Dhx9/Ehmt2/Eif4enif1/Fmc1/Fmn2/Foxk1/Foxk2/Gabarapl2/Git1/Hcar2/Hipk2/Hnrnpa0/Hnrnpd/Ier3/Klhl40/Larp1/Larp4b/Mapkapk2/Mcl1/Mt3/N4bp1/Naf1/Ncor1/Nos2/Nupr1/Paip1/Pam16/Park7/Ptpn3/Rgp1/Rpl11/Rpl23/Rpl5/Rps7/Rybp/Slirp/Smad4/Snca/Tent4a/Tent4b/Trem2/Ubxn1/Usp25/Usp7/Washc1/Zcchc17",61
"GO:0031331","positive regulation of cellular catabolic process","73/2082","431/28943",6.40642606521609e-12,3.83680857045791e-08,4.41539417272781e-10,"Ago2/Akt1/Apoa1/Atg101/Axin1/Axin2/Bax/Cbfa2t3/Cnot6l/Cop1/Cpeb3/Csnk1e/Dcp2/Ddrgk1/Dhx9/Dvl1/Eif4enif1/Epm2a/Esrrb/Exosc3/Exosc7/Foxo1/Foxo3/Gabarap/Gclc/Git1/Gsk3a/Gsk3b/Hmgb1/Hnrnpd/Il6/Khsrp/Klhl40/Larp1/Map3k7/Mapk3/Mapk8/Mex3d/Mtdh/Mtln/Paip1/Pan3/Pip4k2b/Polr2g/Prkd1/Rab12/Rack1/Rc3h1/Rgma/Rida/Rnf152/Rnf19b/Rnf217/Rock1/Rock2/Samd4/Samd4b/Sh3rf2/Sirt1/Smad7/Smurf1/Snca/Socs4/Stk11/Sumo2/Tent4a/Tent4b/Tlr2/Trim8/Ubqln2/Ulk1/Vps13d/Ythdf1",73
"GO:0140694","non-membrane-bounded organelle assembly","67/2082","379/28943",6.59979478579444e-12,3.95261709721229e-08,4.41539417272781e-10,"Acta1/Actc1/Cenpa/Cenps/Cenpx/Cetn2/Cetn4/Cflar/Chmp2a/Chmp4b/Chmp5/Cirbp/Cnot6l/Csrp2/Csrp3/D7Ertd443e/Eif4enif1/Fhod3/Kpnb1/Krt19/Krt8/Lmod1/Lsm3/Lsm4/Map9/Mapk8/Mrpl20/Mrpl22/mt-Rnr1/Myh6/Myl2/Myl9/Nbdy/Ncor1/Npm1/Numa1/Pan3/Prrc2c/Pum2/Rc3h1/Rpl10/Rpl11/Rpl23a/Rpl24/Rpl38/Rpl5/Rpl6/Rps14/Rps15/Rps19/Rps2/Rps23/Rps25/Rps27/Rps27l/Rps28/Rps3/Rps5/Rpsa/Smad4/Srf/Tcap/Tnnt2/Tpm1/Tpr/Washc1/Ythdf1",67
"GO:0006163","purine nucleotide metabolic process","75/2082","449/28943",6.61747370925365e-12,3.96320500447201e-08,4.41539417272781e-10,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/Arl2/Bad/Cbfa2t3/COX2/Dnph1/Esrrb/Fis1/Foxk1/Foxk2/Gda/Git1/Gmpr/Guk1/Hint1/Ier3/Mcee/Mpc1/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nos2/Nos3/Nppa/Nppc/Nt5c/Nudt2/Nupr1/Pank1/Pmvk/Snca/Sult2b1/Trem2/Uqcc3/Urah/Zbtb7a",75
"GO:0009150","purine ribonucleotide metabolic process","72/2082","425/28943",8.83060426243388e-12,5.28864889277165e-08,5.79854214726235e-10,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Gda/Git1/Gmpr/Guk1/Hint1/Ier3/Mcee/Mpc1/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nppa/Nppc/Nt5c/Nudt2/Nupr1/Pank1/Pmvk/Snca/Sult2b1/Trem2/Uqcc3/Urah/Zbtb7a",72
"GO:0061136","regulation of proteasomal protein catabolic process","42/2082","186/28943",2.25571715300783e-11,1.35094900293639e-07,1.45805401501987e-09,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Commd1/Cop1/Csnk1e/Dab2ip/Ddrgk1/Dvl1/Epm2a/Gabarap/Gabarapl2/Gclc/Gsk3a/Gsk3b/Klhl40/Mapk8/N4bp1/Nupr1/Park7/Prkaca/Psme1/Psme2/Rack1/Rad23b/Rnf19b/Rnf217/Rpl11/Rybp/Sh3rf2/Smad7/Socs4/Sumo2/Tmem259/Tmf1/Trem2/Ubqln2/Ubxn1/Usp25/Usp7",42
"GO:0016570","histone modification","77/2082","480/28943",2.66084419121699e-11,1.59357958611985e-07,1.69346035165713e-09,"Actb/Asxl1/Atxn7l3/Baz2a/Brd1/Brd4/Brpf3/Cdc73/Chd3/Coprs/Crebbp/Ctbp1/Ctcf/Dek/Dpy30/Ehmt2/Eid1/Eny2/Fbl/Fbll1/Gatad2b/Hdac11/Jade2/Kdm1a/Kdm3b/Kdm6b/Kmt2b/Kmt2d/Kmt5a/Ldb1/Map3k7/Mapk3/Mbd2/Mbtd1/Mecp2/Meg3/Mllt1/Mllt6/Msl1/Msl2/Mt3/Mta1/N6amt1/Ncoa1/Ncoa6/Ncor1/Nfya/Nsd2/Ntmt1/Park7/Pcgf2/Per1/Phf2/Prkd1/Pwwp2a/Rcor1/Rtf1/Rybp/Satb1/Setd1a/Setd1b/Setd5/Setd7/Sf3b5/Sfpq/Sirt1/Smad4/Snca/Suds3/Suz12/Tada2b/Taf4/Taf7/Tbr1/Trmt112/Usp7/Znhit1",77
