"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044282","small molecule catabolic process","45/1662","350/28943",3.80761229162848e-07,0.00210142122374976,3.88240419886655e-05,"Abat/Abcd2/Abcd3/Abhd3/Acad11/Acadsb/Adal/Ahcyl/Aldh1l1/Aldh4a1/Aldh6a1/Bckdk/Crat/Cyp46a1/Cyp4f15/Dld/Dpyd/Echdc1/Eno1/Eno1b/Entpd4b/Etfdh/Gnpda1/Got2/Hadha/Hadhb/Hk1/Hmgcll1/Inpp4b/Inpp5e/Inpp5j/Mtmr2/Mtmr7/Mtor/Mtrr/Pex13/Pfkfb2/Pfkl/Pfkp/Pkm/Pten/Sesn2/Shmt2/Synj2/Tuba8",45
"GO:0007030","Golgi organization","25/1662","140/28943",3.89977110235615e-07,0.00215228367139036,3.88240419886655e-05,"Atp8b2/Blzf1/Clasp1/Cog1/Cog2/Cog4/Cog7/Cog8/Coro7/Dym/Gak/Gbf1/Golga5/Hace1/Lman2/Lrrk2/Lysmd3/Mapk1/Rab43/Trappc11/Ubxn2b/Vmp1/Vps51/Vti1a/Zw10",25
"GO:0043648","dicarboxylic acid metabolic process","19/1662","87/28943",3.92279915584898e-07,0.00216499285411305,3.88240419886655e-05,"Acly/Aldh1l1/Aldh4a1/Atcay/Cs/D2hgdh/Dld/Got2/Gpt2/Idh3a/Kyat3/Me3/Mthfd1/Mthfd2l/Mtrr/Ogdhl/Pcx/Sdha/Shmt2",19
"GO:0016570","histone modification","56/1662","480/28943",4.06819441532736e-07,0.00224523649781917,3.9406362477695e-05,"Akap8/Akap8l/Ash2l/Atg7/Crtc2/Cxxc1/Ddb1/Ezh1/Flcn/Glyr1/Hdac5/Hdac6/Irf4/Jade3/Kansl1/Kat7/Kdm4c/Kmt5c/Lrrk2/Men1/Mettl8/Mta2/Mthfr/Mybbp1a/Myo1c/Naa40/Naa60/Nap1l2/Noc2l/Ogt/Otub2/Parg/Pcgf3/Per2/Phf20l1/Pwp1/Rbbp5/Rbbp7/Sf3b1/Sf3b3/Smyd3/Snai2/Supt20/Tada1/Taf5l/Taf6/Taf6l/Usp21/Usp22/Usp49/Vegfa/Wdr5b/Yeats2/Zfp335/Zfp451/Zmpste24",56
"GO:0007613","memory","27/1662","160/28943",4.42788716930081e-07,0.00244375092873712,4.19969561561974e-05,"Aph1b/Arc/Atp1a3/B4galt2/Calb1/Chrna7/Chst10/Egr1/Fgf13/Glp1r/Hrh1/Hrh2/Htr2a/Idua/Kalrn/Mtor/Npas4/Oxtr/Pla2g6/Plk2/Psen1/Pten/Rcan2/Rin1/Slc1a1/Slc6a1/Tafa2",27
"GO:0016482","cytosolic transport","27/1662","161/28943",5.03249361000842e-07,0.00277743322336365,4.55507015253068e-05,"Ap1g1/Arl8b/Atg14/Cln3/Cln5/Dennd10/Dop1a/Gak/Gbf1/Gosr1/Heatr5b/Lrrk2/Mapk1/Mtmr2/Prepl/Rab9b/Slc30a6/Snx32/Tbc1d14/Tbc1d17/Tbc1d23/Tmem87a/Vps35/Vps50/Vps51/Vti1a/Wdr91",27
"GO:0006475","internal protein amino acid acetylation","30/1662","191/28943",5.16722246743843e-07,0.00285179007977927,4.55507015253068e-05,"Atg7/Crtc2/Flcn/Glyr1/Irf4/Jade3/Kansl1/Kat7/Mettl8/Mybbp1a/Myo1c/Naa40/Naa60/Nap1l2/Noc2l/Ogt/Phf20l1/Por/Sf3b1/Sf3b3/Snai2/Supt20/Tada1/Taf5l/Taf6/Taf6l/Usp22/Yeats2/Zfp451/Zmpste24",30
"GO:0018393","internal peptidyl-lysine acetylation","30/1662","191/28943",5.16722246743843e-07,0.00285179007977927,4.55507015253068e-05,"Atg7/Crtc2/Flcn/Glyr1/Irf4/Jade3/Kansl1/Kat7/Mettl8/Mybbp1a/Myo1c/Naa40/Naa60/Nap1l2/Noc2l/Ogt/Phf20l1/Por/Sf3b1/Sf3b3/Snai2/Supt20/Tada1/Taf5l/Taf6/Taf6l/Usp22/Yeats2/Zfp451/Zmpste24",30
"GO:0016573","histone acetylation","29/1662","181/28943",5.20278533028938e-07,0.00287141722378671,4.55507015253068e-05,"Atg7/Crtc2/Flcn/Glyr1/Irf4/Jade3/Kansl1/Kat7/Mettl8/Mybbp1a/Myo1c/Naa40/Naa60/Nap1l2/Noc2l/Ogt/Phf20l1/Sf3b1/Sf3b3/Snai2/Supt20/Tada1/Taf5l/Taf6/Taf6l/Usp22/Yeats2/Zfp451/Zmpste24",29
"GO:0009150","purine ribonucleotide metabolic process","51/1662","425/28943",5.66749361993788e-07,0.00312788972884372,4.8683038542664e-05,"Acadsb/Acly/Acot11/Acsl1/Acsl6/Acss2/Adcy3/Ak3/Ak5/Atp6v1b2/Clpx/Cs/Dhtkd1/Dlat/Dld/Eno1/Eno1b/Entpd4b/Fitm2/Flcn/Gart/Gmps/Gnai3/Gpat4/Gpd1/Hk1/Htr2a/Lrrk2/Mthfd1/Mtor/Nt5c2/Ogt/Opa1/Pank2/Parg/Parp1/Pdha1/Pdhx/Pdk2/Pdk3/Pfkfb2/Pfkl/Pfkp/Pid1/Pkm/Prkaa1/Prps2/Psen1/Rab23/Sdha/Slc25a25",51
"GO:0016579","protein deubiquitination","24/1662","134/28943",6.25220449613124e-07,0.00345059166141483,5.271108079097e-05,"Itch/Josd1/Otub2/Otud6b/Sf3b3/Shmt2/Spata2/Tada1/Taf5l/Taf6/Taf6l/Tank/Usp10/Usp11/Usp14/Usp19/Usp21/Usp22/Usp38/Usp4/Usp46/Usp49/Usp8/Wdr48",24
"GO:0018394","peptidyl-lysine acetylation","31/1662","204/28943",7.04637875389723e-07,0.00388889643427588,5.83264844222115e-05,"Atg7/Crtc2/Flcn/Glyr1/Irf4/Jade3/Kansl1/Kat7/Mettl8/Mybbp1a/Myo1c/Naa40/Naa60/Nap1l2/Noc2l/Ogt/Phf20l1/Por/Prkaa1/Sf3b1/Sf3b3/Snai2/Supt20/Tada1/Taf5l/Taf6/Taf6l/Usp22/Yeats2/Zfp451/Zmpste24",31
"GO:0044262","cellular carbohydrate metabolic process","40/1662","302/28943",7.72160845533796e-07,0.00426155570650102,6.27743544536404e-05,"B3gnt2/Bckdk/Cry1/Csgalnact1/Ddb1/Ext2/Gbe1/Gk/Gys1/Hk1/Inpp4b/Inpp5e/Inpp5j/Ip6k1/Ippk/Lct/Mtmr2/Mtmr7/Mtor/Ndst2/Ndst4/Ogt/Pdk2/Pdk3/Per2/Pfkfb2/Pomk/Ppip5k2/Ppp1r3d/Ppp4r3b/Pten/Pygl/Ranbp2/Sesn2/Slc35b4/Slc5a3/Stk40/Supt20/Synj2/Zmpste24",40
"GO:0007051","spindle organization","29/1662","185/28943",8.28685664390071e-07,0.0045735161817688,6.61877285039161e-05,"Aaas/Cep120/Clasp1/Dlg1/Ints13/Kifc2/Kiz/Map10/Mapre2/Mei1/Pkd1/Plk2/Ppp2r1a/Racgap1/Rae1/Ripor2/Rnf4/Spice1/Stag1/Tacc1/Togaram1/Trim36/Tubgcp2/Tubgcp3/Tubgcp4/Tubgcp5/Vps4b/Washc5/Zfp207",29
"GO:0016358","dendrite development","41/1662","315/28943",8.95132735947139e-07,0.00494023756969226,7.02622338107328e-05,"Abitram/Anapc2/Arc/Bbs1/Bhlhb9/Camk2a/Caprin1/Chrna7/Cyfip1/Dbn1/Dclk1/Fstl4/Hdac6/Kalrn/Kndc1/Lrrk2/Matn2/Mfn2/Mtor/Nedd4/Nlgn3/Nsmf/Numb/Opa1/Pak1/Pak4/Pias2/Plk2/Psen1/Pten/Rtn4ip1/Sarm1/Sema3a/Slc11a2/Slc25a46/Srgap2/Ss18l1/Taok2/Tsc2/Uba6/Zfp365",41
"GO:0070646","protein modification by small protein removal","26/1662","156/28943",9.18463038618928e-07,0.00506899751013786,7.02658544506727e-05,"Cops3/Itch/Josd1/Otub2/Otud6b/Sf3b3/Shmt2/Spata2/Tada1/Taf5l/Taf6/Taf6l/Tank/Usp10/Usp11/Usp14/Usp19/Usp21/Usp22/Usp38/Usp4/Usp46/Usp49/Usp8/Uspl1/Wdr48",26
"GO:0009314","response to radiation","51/1662","432/28943",9.27522494646295e-07,0.0051189966479529,7.02658544506727e-05,"Atp1a3/Atp8a2/B4galt2/Bhlhe40/Brat1/Cat/Ccar2/Cry1/Cry2/Cul4a/Dclre1c/Ddb1/Dtl/Egr1/Ei24/Eif2s1/Elk1/Fancg/Fech/Hrh1/Hrh2/Idua/Ints3/Ints7/Mapk9/Mdm2/Men1/Msh2/Mtor/Ndrg4/Nedd4/Net1/Nlgn3/Noc2l/Parp1/Per2/Pold1/Prkaa1/Rad18/Rhbdd1/Rnf4/Ro60/Rpgr/Slc1a3/Slc4a10/Snai2/Tafa2/Tank/Trp53inp1/Xrcc6/Zmpste24",51
"GO:0006605","protein targeting","38/1662","282/28943",9.41481217437337e-07,0.00519603483903666,7.02658544506727e-05,"Agk/Ap4b1/Atg14/Bag4/Cacng3/Dusp18/Gdi1/Glp1r/Hgs/Hspa5/Lrrk2/Mfn2/Mipep/Mon1b/Myo1c/Ncoa4/Nedd4/Ogt/Pak1/Pex1/Pex13/Pmpca/Prkaa1/Rab8b/Sec61a1/Sec61a2/Sgtb/Slc1a1/Spcs3/Srp54b/Srp54c/Timm29/Tram1/Vps41/Zdhhc23/Zdhhc3/Zdhhc7/Zfand2a",38
"GO:0006892","post-Golgi vesicle-mediated transport","20/1662","102/28943",1.21516645737202e-06,0.00670650367823618,8.92291159275719e-05,"Ap1g1/Atp2c1/Bbs1/Blzf1/Ccdc22/Cln3/Dop1a/Exoc1/Exoc2/Exoc5/Exoc6/Exoc6b/Gak/Gbf1/Prepl/Rab31/Rp2/Slc30a6/Vps35l/Vti1a",20
"GO:0018209","peptidyl-serine modification","44/1662","354/28943",1.29259509816704e-06,0.00713383234678391,9.10267270627981e-05,"Bag4/Camk1g/Camk2a/Chrna7/Dclk1/Dclk3/Dyrk3/Gpd1l/Hdac6/Hk1/Inpp5j/Lats2/Lrrk2/Mapk1/Mapk7/Mapk9/Mapkap1/Mknk1/Morc3/Mtor/Ogt/Pak1/Parp1/Pdk2/Pdk3/Pkd1/Plk2/Poglut1/Ppm1f/Prkaa1/Prkcg/Prkci/Pten/Pwp1/Raf1/Rictor/Sh2d3c/Slc1a1/Smyd3/Stk38/Stk38l/Stk4/Tbk1/Vegfa",44
"GO:0035384","thioester biosynthetic process","10/1662","27/28943",1.29963014939371e-06,0.00717265879450387,9.10267270627981e-05,"Acly/Acsl1/Acsl6/Acss2/Dlat/Dld/Pdha1/Pdhx/Pdk2/Pdk3",10
"GO:0071616","acyl-CoA biosynthetic process","10/1662","27/28943",1.29963014939371e-06,0.00717265879450387,9.10267270627981e-05,"Acly/Acsl1/Acsl6/Acss2/Dlat/Dld/Pdha1/Pdhx/Pdk2/Pdk3",10
"GO:0019318","hexose metabolic process","35/1662","253/28943",1.35158297640347e-06,0.00745938644677078,9.29721268954755e-05,"Bckdk/Brat1/Chst15/Crtc2/Cry1/Ddb1/Dlat/Eno1/Eno1b/Fpgt/G6pdx/Gdpgp1/Gnpda1/Gpd1/Hk1/Man2c1/Ogt/Pcx/Pdha1/Pdk2/Pdk3/Per2/Pfkfb2/Pfkfb4/Pfkl/Pfkp/Pkm/Ppp4r3b/Prkaa1/Ranbp2/Serp1/Sesn2/Slc35b4/Supt20/Zmpste24",35
"GO:0042176","regulation of protein catabolic process","44/1662","355/28943",1.39500658168732e-06,0.00769904132433234,9.29721268954755e-05,"Adam9/Arih2/Atg4b/Atg7/Azin1/Bbs7/Ccar2/Chfr/Cul4a/Cyp51/Ddb1/Dtl/Fbxl5/Itch/Lrrk2/Mapk9/Mdm2/Nedd4/Ogt/Pias1/Pkd1/Plk2/Prickle1/Prkcg/Psen1/Psmd2/Rhbdd1/Rnf14/Rnf180/Rnf185/Rnf19a/Sf3b3/Sgsm3/Svip/Tmtc3/Trib2/Ubqln1/Usp14/Usp19/Usp8/Vps35/Wdr91/Xpo1/Zfand2a",44
"GO:0045732","positive regulation of protein catabolic process","30/1662","200/28943",1.39648769476455e-06,0.00770721558740556,9.29721268954755e-05,"Adam9/Arih2/Atg4b/Atg7/Bbs7/Chfr/Cul4a/Ddb1/Dtl/Fbxl5/Itch/Lrrk2/Mapk9/Mdm2/Nedd4/Pias1/Plk2/Prickle1/Psen1/Rhbdd1/Rnf14/Rnf180/Rnf185/Rnf19a/Sgsm3/Tmtc3/Trib2/Ubqln1/Vps35/Zfand2a",30
"GO:0018105","peptidyl-serine phosphorylation","42/1662","332/28943",1.40909200416148e-06,0.00777677877096723,9.29721268954755e-05,"Bag4/Camk1g/Camk2a/Chrna7/Dclk1/Dclk3/Dyrk3/Gpd1l/Hdac6/Hk1/Inpp5j/Lats2/Lrrk2/Mapk1/Mapk7/Mapk9/Mapkap1/Mknk1/Morc3/Mtor/Ogt/Pak1/Pdk2/Pdk3/Pkd1/Plk2/Ppm1f/Prkaa1/Prkcg/Prkci/Pten/Pwp1/Raf1/Rictor/Sh2d3c/Slc1a1/Smyd3/Stk38/Stk38l/Stk4/Tbk1/Vegfa",42
"GO:0140694","non-membrane-bounded organelle assembly","46/1662","379/28943",1.45793167718392e-06,0.00804632492637807,9.48203684785033e-05,"Aaas/Atxn2l/Bop1/C2cd3/Cep120/Clasp1/Cnot1/Dhx29/Dhx30/Dhx37/Edc3/Eif2s1/Eral1/Farp2/Fastkd2/Fitm2/G3bp1/Kifc2/Map10/Mapk9/Mapre2/Mdm1/Mfn2/Nop2/Plk2/Plk4/Prkaa1/Racgap1/Rbm14/Ripor2/Rnf4/Spice1/Sqle/Stag1/Togaram1/Tubgcp2/Tubgcp3/Tubgcp4/Tubgcp5/Ubap2l/Vps4b/Washc5/Wdr1/Ythdf2/Ythdf3/Zfp207",46
"GO:0006091","generation of precursor metabolites and energy","53/1662","465/28943",1.67450245025844e-06,0.00924157902297635,0.000107371728648892,"1700066M21Rik/Aco1/Aco2/Aldh1l1/Cat/Cs/Cyb5r4/Dhtkd1/Dlat/Dld/Eno1/Eno1b/Etfdh/Flcn/G6pdx/Gbe1/Gnpda1/Gpd1/Gys1/Hk1/Hmgcll1/Htr2a/Ide/Idh3a/Mfn2/Msh2/Mtor/Mybbp1a/Ndor1/Norad/Ogdhl/Ogt/Pank2/Pdha1/Per2/Pfkfb2/Pfkl/Pfkp/Pkm/Pnpt1/Por/Ppp1r3d/Prkaa1/Prps2/Psen1/Pygl/Sdha/Shmt2/Slc1a3/Slc25a12/Slc25a25/Stk40/Trap1",53
"GO:2000112","regulation of cellular macromolecule biosynthetic process","54/1662","482/28943",2.26241282264421e-06,0.0124862563681734,0.0001422892208476,"Abce1/Aco1/Alkbh1/Atg13/Bc1/Caprin1/Cnot1/Cyfip1/Dcp1a/Dph1/Eif2ak1/Eif2s1/Eif4g2/Eif5a2/Elavl1/Fastkd2/Fech/Gcn1/Hbs1l/Inpp5e/Kbtbd8/Lrpprc/Mapk1/Mief1/Mknk1/Mtor/Ncbp1/Ncstn/Nsun3/Otud6b/Parn/Per2/Pkm/Pnpt1/Pomt1/Pomt2/Ppp1r15b/Ppp1r3d/Prr16/Ptcd3/Pum3/Pxylp1/Rab3gap2/Rmnd1/Sepsecs/Serp1/Sesn2/Shmt2/Slc35a4/Svip/Trap1/Tut7/Ythdf2/Ythdf3",54
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","20/1662","106/28943",2.28156241983378e-06,0.0125919429950626,0.0001422892208476,"Agbl4/Arih2/Atg7/Bbs7/Ccdc22/Chfr/Lrrk2/Mapk9/Mdm2/Pias1/Plk2/Prickle1/Psen1/Pten/Rnf14/Rnf180/Rnf19a/Trib2/Ubqln1/Zfand2a",20
"GO:0006520","cellular amino acid metabolic process","35/1662","260/28943",2.54772633722676e-06,0.0140609016551545,0.000156741342937493,"Aasdh/Abat/Acadsb/Ahcyl/Aldh4a1/Aldh6a1/Asns/Atcay/Azin1/Bckdk/Cars2/Cln3/Ctps2/Dars2/Dld/Farsb/Gart/Gmps/Got2/Gpt2/Hars2/Hmgcll1/Kyat3/Lars2/Mars1/Mthfd1/Mthfd2l/Mthfr/Mtrr/Nars2/Sephs1/Shmt2/Slc1a3/Srr/Wars1",35
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","22/1662","126/28943",2.80707928220793e-06,0.0154922705585055,0.000170394637130516,"Agbl4/Arih2/Atg7/Bbs7/Ccdc22/Chfr/Lrrk2/Mapk9/Mdm2/Pias1/Plk2/Prickle1/Psen1/Pten/Rnf14/Rnf180/Rnf185/Rnf19a/Tmtc3/Trib2/Ubqln1/Zfand2a",22
"GO:0010506","regulation of autophagy","37/1662","285/28943",3.17904748452658e-06,0.0175451630671022,0.000190434631171433,"Atg13/Atg14/Atg7/Atp6v0a1/Cln3/Cttn/Dcaf12/Eif4g2/Flcn/Gnai3/Gpr137b/Hdac6/Lrrk2/Lrsam1/Mtmr4/Mtor/Pafah1b2/Pik3r2/Plk2/Prkaa1/Rab3gap2/Rmc1/Rragb/Sesn1/Sesn2/Supt5/Svip/Tbc1d14/Tbc1d25/Tbk1/Trp53inp1/Trp53inp2/Tsc2/Ubqln1/Usp10/Wdr24/Zmpste24",37
"GO:1903050","regulation of proteolysis involved in protein catabolic process","31/1662","219/28943",3.27651168141558e-06,0.0180830679697326,0.000190960826342637,"Agbl4/Arih2/Atg7/Bbs7/Ccar2/Ccdc22/Chfr/Lrrk2/Mapk9/Mdm2/Ogt/Pias1/Pkd1/Plk2/Prickle1/Prkcg/Psen1/Pten/Rnf14/Rnf180/Rnf185/Rnf19a/Sufu/Svip/Tmtc3/Trib2/Ubqln1/Usp14/Usp19/Xpo1/Zfand2a",31
"GO:0009100","glycoprotein metabolic process","43/1662","355/28943",3.33614504014183e-06,0.0184121844765428,0.000190960826342637,"Alg11/Alg9/Arsb/B3galnt2/B3gnt2/Chpf2/Chst10/Cog7/Csgalnact1/Csgalnact2/Dsel/Entpd5/Eogt/Ext2/Fbxo27/Fut10/Galnt10/Hgsnat/Hs3st5/Ids/Idua/Mgat2/Mgat5/Ncstn/Ndst2/Ndst4/Ogt/Pgm3/Poglut1/Pomk/Pomt1/Pomt2/Porcn/Psen1/Pxylp1/Serp1/Slc4a10/St3gal6/St6gal2/Stt3a/Stt3b/Tmtc3/Ube2j1",43
"GO:1903320","regulation of protein modification by small protein conjugation or removal","34/1662","252/28943",3.3475263938111e-06,0.0184749981674435,0.000190960826342637,"Arnt/Arrdc3/Atg7/Birc2/Chfr/Cry1/Dcun1d4/Dnaja3/Egr1/Hspa5/Itch/Ivns1abp/Lrrk2/Mapk9/Mtor/Ogt/Otub2/Peli1/Per2/Pias1/Prickle1/Prkcg/Psen1/Pten/Rnf180/Skp2/Sqstm1/Tank/Topors/Trib2/Ubqln1/Usp4/Wbp1l/Wdr48",34
"GO:0006397","mRNA processing","53/1662","476/28943",3.35561220856426e-06,0.0185196237790662,0.000190960826342637,"Adarb2/Akap8l/Ccar2/Cmtr2/Cpsf3/Cpsf6/Csdc2/Cstf2/Cstf2t/Cwf19l1/Ddx1/Ddx20/Dhx16/Dhx8/Ecd/Eftud2/Ess2/Fastkd5/Gcfc2/Gemin4/Gpatch1/Gpkow/Hnrnpf/Khdc4/Mbnl1/Mtpap/Mtrex/Ncbp1/Papola/Papolg/Phrf1/Plrg1/Pnpt1/Prpf8/Puf60/Raver2/Rbm14/Rbm5/Rbm6/Rngtt/Scaf8/Sf3b1/Sf3b3/Smu1/Sugp2/Supt5/Tdrd3/Tent2/Tfip11/Thoc5/Usp4/Usp49/Xab2",53
"GO:0034248","regulation of cellular amide metabolic process","51/1662","453/28943",3.72159659908769e-06,0.020539491630365,0.000209173558038392,"Abce1/Aco1/Alkbh1/Bc1/Caprin1/Chrna7/Cnot1/Cyfip1/Dcp1a/Dph1/Eif2ak1/Eif2s1/Eif4g2/Eif5a2/Elavl1/Fastkd2/Fech/Gcn1/Hbs1l/Inpp5e/Kbtbd8/Lrpprc/Lrrtm3/Mapk1/Mief1/Mknk1/Mtor/Ncbp1/Nsun3/Otud6b/Parn/Pdk2/Pdk3/Per2/Pkm/Pla2g6/Pnpt1/Ppp1r15b/Prr16/Ptcd3/Pum3/Rmnd1/Sepsecs/Serp1/Sesn2/Shmt2/Slc35a4/Trap1/Tut7/Ythdf2/Ythdf3",51
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","26/1662","168/28943",3.83038268747759e-06,0.0211398820521888,0.00021266245344468,"Agbl4/Arih2/Atg7/Bbs7/Ccar2/Ccdc22/Chfr/Lrrk2/Mapk9/Mdm2/Ogt/Pias1/Plk2/Prickle1/Psen1/Pten/Rnf14/Rnf180/Rnf19a/Sufu/Svip/Trib2/Ubqln1/Usp14/Xpo1/Zfand2a",26
"GO:0060996","dendritic spine development","22/1662","129/28943",4.18954017034722e-06,0.0231220722001463,0.000227390429008474,"Arc/Bhlhb9/Camk2a/Caprin1/Dbn1/Fstl4/Hdac6/Kalrn/Lrrk2/Mfn2/Mtor/Nlgn3/Opa1/Pak1/Pak4/Plk2/Psen1/Pten/Srgap2/Tsc2/Uba6/Zfp365",22
"GO:0006417","regulation of translation","46/1662","394/28943",4.19555057453785e-06,0.0231552436208744,0.000227390429008474,"Abce1/Aco1/Alkbh1/Bc1/Caprin1/Cnot1/Cyfip1/Dcp1a/Dph1/Eif2ak1/Eif2s1/Eif4g2/Eif5a2/Elavl1/Fastkd2/Fech/Gcn1/Hbs1l/Inpp5e/Kbtbd8/Lrpprc/Mapk1/Mief1/Mknk1/Mtor/Ncbp1/Nsun3/Otud6b/Parn/Per2/Pkm/Pnpt1/Ppp1r15b/Prr16/Ptcd3/Pum3/Rmnd1/Sepsecs/Serp1/Sesn2/Shmt2/Slc35a4/Trap1/Tut7/Ythdf2/Ythdf3",46
"GO:0051648","vesicle localization","30/1662","211/28943",4.27877144898911e-06,0.0236145396269709,0.000229172588444309,"Actn4/Ap3m1/Clasp1/Cln3/Cnih2/Exoc1/Exoc2/Exoc5/Exoc6/Exoc6b/Exoc7/Fgfr2/Gbf1/Hgs/Lrrk2/Myo19/Myo1c/Nlgn3/Preb/Psen1/Pten/Stam/Syn1/Syn3/Syndig1/Tbc1d23/Trappc11/Vps33a/Vps33b/Vps4b",30
"GO:0033866","nucleoside bisphosphate biosynthetic process","11/1662","37/28943",4.61978927744664e-06,0.025496617022228,0.000239002256279387,"Acly/Acsl1/Acsl6/Acss2/Dlat/Dld/Pank2/Pdha1/Pdhx/Pdk2/Pdk3",11
"GO:0034030","ribonucleoside bisphosphate biosynthetic process","11/1662","37/28943",4.61978927744664e-06,0.025496617022228,0.000239002256279387,"Acly/Acsl1/Acsl6/Acss2/Dlat/Dld/Pank2/Pdha1/Pdhx/Pdk2/Pdk3",11
"GO:0034033","purine nucleoside bisphosphate biosynthetic process","11/1662","37/28943",4.61978927744664e-06,0.025496617022228,0.000239002256279387,"Acly/Acsl1/Acsl6/Acss2/Dlat/Dld/Pank2/Pdha1/Pdhx/Pdk2/Pdk3",11
"GO:0106027","neuron projection organization","20/1662","111/28943",4.77785489062809e-06,0.0263689811413764,0.000244402393873051,"Abcd2/Arc/Atp1a3/Bhlhb9/Caprin1/Chrna7/Cttn/Dbn1/Hdac6/Kalrn/Kifbp/Lrrk2/Mfn2/Mtmr2/Nlgn3/Opa1/Psen1/Pten/Vps35/Zfp365",20
"GO:0006085","acetyl-CoA biosynthetic process","8/1662","19/28943",4.96509834792734e-06,0.027402377782211,0.000251158483681705,"Acly/Acss2/Dlat/Dld/Pdha1/Pdhx/Pdk2/Pdk3",8
"GO:0005996","monosaccharide metabolic process","35/1662","268/28943",5.07461004159031e-06,0.0280067728195369,0.000253877251936126,"Bckdk/Brat1/Chst15/Crtc2/Cry1/Ddb1/Dlat/Eno1/Eno1b/Fpgt/G6pdx/Gdpgp1/Gnpda1/Gpd1/Hk1/Man2c1/Ogt/Pcx/Pdha1/Pdk2/Pdk3/Per2/Pfkfb2/Pfkfb4/Pfkl/Pfkp/Pkm/Ppp4r3b/Prkaa1/Ranbp2/Serp1/Sesn2/Slc35b4/Supt20/Zmpste24",35
"GO:0016180","snRNA processing","9/1662","25/28943",5.85991693345044e-06,0.032340881555713,0.000289978726969944,"Ints10/Ints14/Ints3/Ints4/Ints5/Ints6/Ints7/Ints8/Ints9",9
"GO:0000301","retrograde transport, vesicle recycling within Golgi","6/1662","10/28943",6.10679027364477e-06,0.0337033755202455,0.000298945873610794,"Cog1/Cog2/Cog4/Cog7/Cog8/Golga5",6
"GO:0007416","synapse assembly","28/1662","194/28943",6.59402882073071e-06,0.0363924450616128,0.000319363657890933,"Arhgef9/Bhlhb9/Cbln2/Cbln4/Cdh9/Clstn3/Epha7/Fgf13/Gnpat/Il1rap/Lingo2/Lrfn5/Lrrn1/Lrrn3/Lrrtm3/Lrtm2/Mdga1/Mdga2/Nlgn3/Npas4/Nptxr/Numb/Oxtr/Pten/Slc25a46/Srgap2/Syndig1/Vps35",28
"GO:0022411","cellular component disassembly","49/1662","439/28943",7.24504548534322e-06,0.0399854060336092,0.000347200240710354,"Abce1/Akap8l/Atg13/Atg14/Atg4b/Atg7/Atg9a/Capza1/Carmil1/Clasp1/Cln3/Cttn/Dhx8/Dyrk3/Eif5a2/Exog/Fgf13/Gak/Gas2l1/Gbf1/Hdac6/Htr1a/Katnb1/Map6d1/Mapre2/Mcoln1/Mfn2/Mical2/Ogt/Per2/Prkaa1/Retreg3/Rimoc1/Scaf8/Sh3gl1/Slc25a46/Snai2/Sqstm1/Tbc1d25/Tfip11/Tgfb3/Ubqln1/Vmp1/Vps16/Vps33a/Vps4b/Wdr1/Wdr47/Zmpste24",49
"GO:0006006","glucose metabolic process","30/1662","217/28943",7.56923132525295e-06,0.041774587684071,0.00035817198594368,"Bckdk/Brat1/Crtc2/Cry1/Ddb1/Dlat/Eno1/Eno1b/G6pdx/Gdpgp1/Gpd1/Hk1/Ogt/Pcx/Pdha1/Pdk2/Pdk3/Per2/Pfkfb2/Pfkl/Pfkp/Pkm/Ppp4r3b/Prkaa1/Ranbp2/Serp1/Sesn2/Slc35b4/Supt20/Zmpste24",30
"GO:0045943","positive regulation of transcription by RNA polymerase I","10/1662","32/28943",7.63134069473065e-06,0.0421173692942185,0.00035817198594368,"Dhx33/Ippk/Mars1/Mtor/Mybbp1a/Myo1c/Nol11/Pwp1/Sf3b1/Wdr75",10
"GO:0046434","organophosphate catabolic process","24/1662","154/28943",7.87699334861988e-06,0.0434731262910331,0.000365929068021278,"Abhd16a/Dpyd/Enpp2/Enpp5/Entpd4b/Entpd5/Fitm2/Gpd1/Gpd1l/Inpp4b/Inpp5e/Inpp5j/Mtmr2/Mtmr7/Napepld/Nt5c2/Nudt12/Pla2g4e/Pla2g6/Plcg1/Pnpla8/Pten/Sarm1/Synj2",24
"GO:0048813","dendrite morphogenesis","27/1662","186/28943",8.58613464678019e-06,0.0473868771155798,0.000390895077340256,"Abitram/Anapc2/Arc/Bhlhb9/Camk2a/Caprin1/Chrna7/Dbn1/Dclk1/Hdac6/Kalrn/Kndc1/Lrrk2/Mfn2/Nedd4/Nlgn3/Nsmf/Numb/Opa1/Pias2/Pten/Sarm1/Sema3a/Slc11a2/Ss18l1/Taok2/Zfp365",27
"GO:0061136","regulation of proteasomal protein catabolic process","27/1662","186/28943",8.58613464678019e-06,0.0473868771155798,0.000390895077340256,"Arih2/Atg7/Bbs7/Ccar2/Chfr/Lrrk2/Mapk9/Mdm2/Ogt/Pias1/Pkd1/Plk2/Prickle1/Prkcg/Psen1/Rnf14/Rnf180/Rnf185/Rnf19a/Svip/Tmtc3/Trib2/Ubqln1/Usp14/Usp19/Xpo1/Zfand2a",27
