"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045277","respiratory chain complex IV","16/2089","25/28804",6.03645407739106e-13,4.40661147649547e-10,8.22190076888671e-12,"AA467197/Coa6/COX1/COX2/Cox4i1/Cox5a/Cox5b/Cox6a1/Cox6a2/Cox6b1/Cox6c/Cox7a2/Cox7b/Cox7c/Cox8a/Ndufa4",16
"GO:0030532","small nuclear ribonucleoprotein complex","25/2089","66/28804",1.60239091744616e-12,1.1697453697357e-09,2.11833102708827e-11,"Hexim1/Larp7/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Mepce/Phf5a/Ppih/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",25
"GO:0097060","synaptic membrane","79/2089","469/28804",1.76235021254873e-12,1.28651565516058e-09,2.26322869400995e-11,"Abhd17b/Abhd17c/Adam23/Adcy1/Adgrb1/Adgrl1/Adra1a/Akap9/Apba1/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cacng2/Cacng4/Cacng8/Cadm3/Cbln1/Clstn1/Clta/Cryab/Ddn/Dlg4/Drd2/Drd4/Efnb2/Epb41l1/Epn1/Fbxo45/Fxyd6/Grid1/Grik3/Grin2d/Hspb1/Iqsec2/Itgb5/Kcna2/Kcnb1/Kcnc1/Kcnc3/Kcnj4/Kcnj6/Lin7b/Lrrc4/Lrrc4b/Magi2/Marcks/Ndufs7/Nectin1/Nlgn2/Nrgn/Nrxn2/Ntrk3/Olfm1/Pcdh17/Pi4k2a/Picalm/Ppp1r9b/Prrt1/Psenen/Ptpra/Ptprt/Rims1/Rims4/Scn8a/Scrib/Shank1/Shank3/Slc1a2/Slc30a1/Slc6a6/Slc6a8/Slc8a2/Stx11/Stx4a/Synj1/Syt7/Tmem240/Unc13c",79
"GO:0036464","cytoplasmic ribonucleoprotein granule","49/2089","235/28804",1.4905910409387e-11,1.08813145988525e-08,1.86105957450534e-10,"Actb/Ago1/Ago2/Btbd1/Btbd2/Cirbp/Dcp2/Dhx9/Eid1/Eif4enif1/Fxr2/Ina/Khsrp/Kpnb1/Larp1/Larp1b/Larp4b/Lsm3/Lsm4/Mapt/Marcks/Mcrip2/Mex3a/Nbdy/Ncl/Pabpc4/Pan3/Pcbp1/Polr2g/Psma2/Psma4/Pum2/Rac1/Rc3h1/Rock1/Rock2/Rpl28/Rpl6/Rps4x/Rps6/Samd4/Samd4b/Sarnp/Shb/Snrpb2/Snrpg/Wtip/Xrn1/Ythdf1",49
"GO:0097525","spliceosomal snRNP complex","22/2089","57/28804",2.23449310787252e-11,1.63117996874694e-08,2.71444824199592e-10,"Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Phf5a/Ppih/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",22
"GO:0043292","contractile fiber","48/2089","236/28804",5.99205730411309e-11,4.37420183200256e-08,7.08755808547449e-10,"Acta1/Actc1/Adra1a/Ahnak2/Atp2b4/Cacna1c/Calm1/Calm2/Calm3/Cdk5r1/Cryab/Csrp2/Csrp3/Cst3/Dbi/Dek/Fbxo32/Fhod3/Hspb1/Ido1/Klhl40/Krt19/Krt8/Lmod1/Myh6/Myl2/Myl3/Myl4/Myl7/Myl9/Nexn/Nos1ap/Pde4d/Pdlim2/Ppp2r5a/Ppp3cb/Rpl17/Rpl6/Rpl7/S100a1/Scn8a/Sdc4/Stk11/Tcap/Tnni1/Tnnt2/Tpm1/Tpm2",48
"GO:0035770","ribonucleoprotein granule","50/2089","253/28804",7.11803719090731e-11,5.19616714936234e-08,8.20351384755039e-10,"Actb/Ago1/Ago2/Btbd1/Btbd2/Cirbp/Dcp2/Dhx9/Eid1/Eif4enif1/Fxr2/Hnrnpa3/Ina/Khsrp/Kpnb1/Larp1/Larp1b/Larp4b/Lsm3/Lsm4/Mapt/Marcks/Mcrip2/Mex3a/Nbdy/Ncl/Pabpc4/Pan3/Pcbp1/Polr2g/Psma2/Psma4/Pum2/Rac1/Rc3h1/Rock1/Rock2/Rpl28/Rpl6/Rps4x/Rps6/Samd4/Samd4b/Sarnp/Shb/Snrpb2/Snrpg/Wtip/Xrn1/Ythdf1",50
"GO:0120114","Sm-like protein family complex","25/2089","78/28804",1.11086523662442e-10,8.10931622735825e-08,1.24826172641744e-09,"Hexim1/Larp7/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Mepce/Phf5a/Ppih/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",25
"GO:0005681","spliceosomal complex","44/2089","210/28804",1.35829834130932e-10,9.91557789155802e-08,1.48907160908621e-09,"Alyref/Bcas2/Ccdc12/Cirbp/Cwc15/Dnajc17/Hnrnpa1/Hnrnpa3/Lgals3/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Magoh/Magohb/Ncl/Pdcd7/Phf5a/Prkrip1/Rbm3/Rbmx2/Sf3b5/Sf3b6/Smndc1/Snrnp25/Snrnp35/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Srsf2/Syf2/U2af1l4/Zcrb1/Zmat2/Zmat5/Zrsr2",44
"GO:0034708","methyltransferase complex","28/2089","106/28804",1.31989685758729e-09,9.63524706038725e-07,1.41252119847061e-08,"0610010K14Rik/Aebp2/Bod1l/Cbx5/Chd8/Dpy30/Erh/Hsd17b10/Kdm6b/Kmt2b/Kmt2d/Mettl1/N6amt1/Ncoa6/Rbm15b/Setd1a/Setd1b/Sirt1/Snrpb/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Suz12/Taf4/Taf7",28
"GO:0031252","cell leading edge","65/2089","409/28804",1.89141470027572e-09,1.38073273120127e-06,1.97707240396018e-08,"Abl2/Actb/Actr2/Amotl1/Anxa2/Arf6/Arpc3/Atf4/Atn1/Atp2b1/Cacng8/Cadm4/Cdc42bpa/Cdkl5/Cib1/Diaph1/Dlc1/Enah/Evl/Gnas/Hcn2/Itgb5/Jmy/Kcna2/Kcnb1/Kcnc1/Kcnc3/Ldb1/Lmo4/Map2/Mapt/Mtss2/Myh9/Mylk/Nme1/Nme2/Parvb/Pdxp/Phactr4/Pik3ca/Plekho1/Podxl/Ppp1r9b/Psd/Rab13/Rac1/Raph1/Rock1/Rps3/S100a11/S100a6/S100b/Scrib/Slc1a2/Slk/Sra1/Srcin1/Stx4a/Thy1/Tpm1/Vasp/Wasf3/Washc1/Wasl/Wwc1",65
"GO:0000314","organellar small ribosomal subunit","15/2089","33/28804",2.27748352542539e-09,1.66256297356053e-06,2.27481980200384e-08,"Aurkaip1/Chchd1/Mrps12/Mrps14/Mrps16/Mrps18c/Mrps21/Mrps25/Mrps26/Mrps28/Mrps33/Mrps34/Mrps35/Mrps6/mt-Rnr1",15
"GO:0005763","mitochondrial small ribosomal subunit","15/2089","33/28804",2.27748352542539e-09,1.66256297356053e-06,2.27481980200384e-08,"Aurkaip1/Chchd1/Mrps12/Mrps14/Mrps16/Mrps18c/Mrps21/Mrps25/Mrps26/Mrps28/Mrps33/Mrps34/Mrps35/Mrps6/mt-Rnr1",15
"GO:0030017","sarcomere","40/2089","198/28804",2.82573677721205e-09,2.0627878473648e-06,2.76107460839713e-08,"Acta1/Actc1/Adra1a/Ahnak2/Atp2b4/Cacna1c/Calm1/Calm2/Calm3/Cryab/Csrp2/Csrp3/Fbxo32/Fhod3/Hspb1/Klhl40/Krt19/Krt8/Lmod1/Myh6/Myl3/Myl4/Myl7/Myl9/Nexn/Nos1ap/Pdlim2/Ppp2r5a/Ppp3cb/Rpl17/Rpl6/Rpl7/S100a1/Scn8a/Stk11/Tcap/Tnni1/Tnnt2/Tpm1/Tpm2",40
"GO:0071011","precatalytic spliceosome","19/2089","54/28804",3.21849684869262e-09,2.34950269954561e-06,3.05617161279482e-08,"Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Magohb/Phf5a/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",19
"GO:0030016","myofibril","43/2089","223/28804",3.2637336192844e-09,2.38252554207761e-06,3.05617161279482e-08,"Acta1/Actc1/Adra1a/Ahnak2/Atp2b4/Cacna1c/Calm1/Calm2/Calm3/Cryab/Csrp2/Csrp3/Fbxo32/Fhod3/Hspb1/Klhl40/Krt19/Krt8/Lmod1/Myh6/Myl2/Myl3/Myl4/Myl7/Myl9/Nexn/Nos1ap/Pde4d/Pdlim2/Ppp2r5a/Ppp3cb/Rpl17/Rpl6/Rpl7/S100a1/Scn8a/Sdc4/Stk11/Tcap/Tnni1/Tnnt2/Tpm1/Tpm2",43
"GO:0046540","U4/U6 x U5 tri-snRNP complex","14/2089","31/28804",8.70779408980016e-09,6.35668968555412e-06,7.82784858177825e-08,"Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Ppih/Snrpb/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",14
"GO:0097526","spliceosomal tri-snRNP complex","14/2089","31/28804",8.70779408980016e-09,6.35668968555412e-06,7.82784858177825e-08,"Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Ppih/Snrpb/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",14
"GO:0099240","intrinsic component of synaptic membrane","45/2089","247/28804",8.96504967096951e-09,6.54448625980774e-06,7.90108608772751e-08,"Abhd17b/Adam23/Adcy1/Adgrb1/Adgrl1/Adra1a/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cacng2/Cacng4/Cacng8/Cadm3/Clstn1/Dlg4/Drd2/Drd4/Efnb2/Fxyd6/Grid1/Grin2d/Itgb5/Kcna2/Kcnc1/Kcnc3/Kcnj6/Lrrc4/Lrrc4b/Marcks/Nectin1/Nlgn2/Ntrk3/Pcdh17/Prrt1/Psenen/Ptpra/Ptprt/Scn8a/Slc1a2/Slc30a1/Slc6a6/Slc6a8/Slc8a2/Syt7",45
"GO:0005684","U2-type spliceosomal complex","25/2089","95/28804",1.08130294878446e-08,7.89351152612657e-06,9.34648500265112e-08,"Bcas2/Ccdc12/Cwc15/Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Luc7l2/Luc7l3/Magohb/Phf5a/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Syf2/Zmat2",25
"GO:0071005","U2-type precatalytic spliceosome","18/2089","52/28804",1.12264736907966e-08,8.19532579428153e-06,9.52076318961302e-08,"Lsm3/Lsm4/Lsm5/Lsm7/Lsm8/Magohb/Phf5a/Rbmx2/Sf3b5/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Zmat2",18
"GO:0005685","U1 snRNP","11/2089","19/28804",1.24663075533729e-08,9.10040451396222e-06,1.01877766991201e-07,"Luc7l2/Luc7l3/Snrpb/Snrpb2/Snrpc/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg",11
"GO:0005839","proteasome core complex","11/2089","19/28804",1.24663075533729e-08,9.10040451396222e-06,1.01877766991201e-07,"Psma2/Psma3/Psma4/Psma7/Psmb1/Psmb10/Psmb2/Psmb3/Psmb4/Psmb5/Psmb6",11
"GO:0099699","integral component of synaptic membrane","42/2089","227/28804",1.74319694334279e-08,1.27253376864023e-05,1.39914491505145e-07,"Adam23/Adcy1/Adgrb1/Adgrl1/Adra1a/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cacng2/Cacng4/Cacng8/Cadm3/Clstn1/Drd2/Drd4/Efnb2/Fxyd6/Grid1/Grin2d/Itgb5/Kcna2/Kcnc1/Kcnc3/Kcnj6/Lrrc4/Lrrc4b/Nectin1/Nlgn2/Ntrk3/Pcdh17/Prrt1/Psenen/Ptpra/Ptprt/Scn8a/Slc1a2/Slc30a1/Slc6a6/Slc6a8/Slc8a2/Syt7",42
"GO:0005686","U2 snRNP","11/2089","21/28804",5.07627209696407e-08,3.70567863078377e-05,4.00289600259216e-07,"Phf5a/Rbmx2/Sf3b5/Sf3b6/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpg",11
"GO:0034709","methylosome","8/2089","12/28804",2.87009585683423e-07,0.000209516997548898,2.22419406691146e-06,"Erh/Snrpb/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg",8
"GO:0090575","RNA polymerase II transcription regulator complex","41/2089","242/28804",3.13744695291867e-07,0.000229033627563063,2.39016922193804e-06,"Anxa2/Atf3/Atf4/Atf5/Atxn7l3/Bach1/Batf3/Bcl9l/Cbx3/Cebpa/Cebpb/Cebpd/Crebbp/Crebzf/Eny2/Fosl2/Gtf2a2/Gtf2h5/Hipk2/Ldb1/Lmo4/Maf/Maff/Mafg/Med11/Med21/Med30/Med31/Med4/Ncoa1/Nfya/Pbx1/S100a10/Sfpq/Smad4/Smad7/Smad9/Taf4/Taf7/Tead1/Thra",41
"GO:0061695","transferase complex, transferring phosphorus-containing groups","45/2089","281/28804",4.48167653838267e-07,0.000327162387301935,3.3573261085779e-06,"Acvr1b/Atg101/Atxn7l3/Brd4/Calm1/Calm2/Calm3/Ccnd1/Ccnk/Cdc73/Cdk12/Cdk13/Cdk5r1/Cdk5r2/Cdkn1a/Cks2/Csnk2a2/Eny2/Gtf2a2/Gtf2h5/Igf1r/Map3k7/Pik3ca/Polr1d/Polr1f/Polr1h/Polr2f/Polr2g/Polr2h/Polr2i/Polr2j/Polr2k/Polr2l/Prkaca/Prkar2a/Rtf1/Setd5/Socs3/Socs4/Socs7/Stk11/Taf4/Taf7/Ulk1/Zbtb7a",45
"GO:0016607","nuclear speck","52/2089","350/28804",6.60461441738939e-07,0.000482136852469426,4.8665579917606e-06,"Acin1/Alkbh5/Basp1/Baz2a/Bcas2/Bmp2k/Brd1/Cdk12/Cdk13/Cir1/Cwc15/Dyrk1a/Ehmt2/Erbin/Fam193b/Foxo4/Gadd45a/Glis2/Grcc10/Hipk1/Ilrun/Luc7l2/Luc7l3/Malat1/Maml1/Mapt/Msl1/Npm1/Nsrp1/Pcbp1/Phf5a/Pomp/Ppih/Prcc/Prkaca/Rad54l2/Rbm15b/Rp9/Rsrc1/Sarnp/Scnm1/Setd1a/Snrpb2/Son/Srsf2/Srsf9/Stk19/Syf2/Thoc7/Trip11/Ythdc1/Zbtb16",52
"GO:0045211","postsynaptic membrane","49/2089","326/28804",9.73041481880368e-07,0.000710320281772669,7.05413773791031e-06,"Abhd17b/Abhd17c/Adcy1/Adgrb1/Adra1a/Akap9/Cacna1c/Cacng2/Cacng4/Cacng8/Cbln1/Clstn1/Ddn/Dlg4/Drd2/Drd4/Efnb2/Epn1/Fbxo45/Fxyd6/Grid1/Grik3/Grin2d/Hspb1/Iqsec2/Kcnb1/Kcnc1/Kcnc3/Kcnj4/Lin7b/Lrrc4/Lrrc4b/Magi2/Marcks/Nlgn2/Nrgn/Ntrk3/Pcdh17/Picalm/Prrt1/Ptprt/Scn8a/Scrib/Shank1/Shank3/Slc30a1/Slc6a6/Slc6a8/Slc8a2",49
"GO:0005687","U4 snRNP","7/2089","10/28804",1.03151061492151e-06,0.0007530027488927,7.3593154982704e-06,"Snrpb/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg",7
"GO:0042734","presynaptic membrane","35/2089","201/28804",1.15986305210348e-06,0.00084670002803554,8.14574873763463e-06,"Adam23/Adgrl1/Adra1a/Apba1/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cadm3/Clta/Drd2/Drd4/Efnb2/Epn1/Fxyd6/Grik3/Kcna2/Kcnc1/Kcnc3/Kcnj6/Marcks/Nectin1/Nrxn2/Pcdh17/Pi4k2a/Picalm/Psenen/Rims1/Scn8a/Scrib/Slc1a2/Stx11/Stx4a/Syt7/Unc13c",35
"GO:0150034","distal axon","54/2089","379/28804",1.52509953924945e-06,0.0011133226636521,1.05460324414496e-05,"Actb/Adgrl1/Arpc3/Blvrb/Brsk1/Calca/Calm1/Calm3/Cbarp/Cck/Ccl2/Cdk5r1/Cdk5r2/Cdkl5/Cib1/Cplx2/Drd2/Drd4/Dvl1/Fxr2/Git1/Grik3/Gsk3b/Hcn4/Hsp90aa1/Kcna2/Kcnc1/Kcnc3/Kif5b/Map2/Mapt/Marcks/Nectin1/Npy/Olfm1/Pebp1/Pnoc/Ppp1r9b/Prkcb/Prph/Ptprn2/Rtn4r/Sirt1/Slc32a1/Slc8a2/Snca/Sncb/Stim1/Syt7/Thy1/Tnk2/Tshz3/Tspoap1/Unc13c",54
"GO:0005758","mitochondrial intermembrane space","21/2089","92/28804",2.02767859724853e-06,0.00148020537599143,1.35634822785008e-05,"Arl2/Bloc1s1/Ccs/Chchd10/Chchd2/Coa4/Coa6/Cox17/Cpox/Dtymk/Ggnbp1/Ndufa8/Ndufb7/Park7/Snca/Sod1/Timm10/Timm10b/Timm13/Timm8b/Uqcc2",21
"GO:0070603","SWI/SNF superfamily-type complex","21/2089","92/28804",2.02767859724853e-06,0.00148020537599143,1.35634822785008e-05,"0610010K14Rik/Actb/Actr5/Baz2a/Bcl11b/Bcl7a/Bptf/Cfdp1/Chd3/Chrac1/Dek/Gatad2b/Gon4l/Ino80b/Ino80d/Mbd2/Mta1/Phf10/Rsf1/Zbtb7a/Znhit1",21
"GO:0000502","proteasome complex","17/2089","64/28804",2.05199286930012e-06,0.00149795479458909,1.35634822785008e-05,"Hspb1/Psma2/Psma3/Psma4/Psma7/Psmb1/Psmb10/Psmb2/Psmb3/Psmb4/Psmb5/Psmb6/Psmd9/Psme1/Rad23b/Sem1/Usp25",17
"GO:0000932","P-body","20/2089","86/28804",2.59150587729264e-06,0.00189179929042363,1.68253175283265e-05,"Ago1/Ago2/Btbd1/Btbd2/Dcp2/Eif4enif1/Lsm3/Lsm4/Mex3a/Nbdy/Pan3/Polr2g/Psma2/Psma4/Rc3h1/Samd4/Samd4b/Wtip/Xrn1/Ythdf1",20
"GO:0019774","proteasome core complex, beta-subunit complex","7/2089","11/28804",2.6577697126127e-06,0.00194017189020727,1.68253175283265e-05,"Psmb1/Psmb10/Psmb2/Psmb3/Psmb4/Psmb5/Psmb6",7
"GO:1990229","iron-sulfur cluster assembly complex","7/2089","11/28804",2.6577697126127e-06,0.00194017189020727,1.68253175283265e-05,"Bola1/Bola2/Bola3/Fdx2/Iscu/Lyrm4/Ndufab1",7
"GO:1904949","ATPase complex","21/2089","96/28804",4.18516389507588e-06,0.00305516964340539,2.61266810408976e-05,"0610010K14Rik/Actb/Actr5/Baz2a/Bcl11b/Bcl7a/Bptf/Cfdp1/Chd3/Chrac1/Dek/Gatad2b/Gon4l/Ino80b/Ino80d/Mbd2/Mta1/Phf10/Rsf1/Zbtb7a/Znhit1",21
"GO:0000118","histone deacetylase complex","19/2089","82/28804",4.85114854309275e-06,0.00354133843645771,2.98693644974853e-05,"Cbx5/Cfdp1/Chd3/Gatad2b/Hdac11/Hint1/Ing1/Kdm3b/Mbd2/Mta1/Ncor1/Phf21a/Rcor1/Rere/Sap30l/Setd5/Suds3/Zbtb7a/Znhit1",19
"GO:0031970","organelle envelope lumen","22/2089","105/28804",5.27486751197896e-06,0.00385065328374464,3.20393801936702e-05,"Arl2/Bloc1s1/Ccs/Chchd10/Chchd2/Coa4/Coa6/Cox17/Cpox/Dtymk/Ggnbp1/Igf2r/Ndufa8/Ndufb7/Park7/Snca/Sod1/Timm10/Timm10b/Timm13/Timm8b/Uqcc2",22
"GO:0098936","intrinsic component of postsynaptic membrane","31/2089","180/28804",5.84152479742233e-06,0.0042643131021183,3.48886954362808e-05,"Abhd17b/Adcy1/Adgrb1/Adra1a/Cacna1c/Cacng2/Cacng4/Cacng8/Clstn1/Dlg4/Drd2/Drd4/Efnb2/Fxyd6/Grid1/Grin2d/Kcnc1/Kcnc3/Lrrc4/Lrrc4b/Marcks/Nlgn2/Ntrk3/Pcdh17/Prrt1/Ptprt/Scn8a/Slc30a1/Slc6a6/Slc6a8/Slc8a2",31
"GO:0005750","mitochondrial respiratory chain complex III","7/2089","12/28804",5.97683389031368e-06,0.00436308873992899,3.48886954362808e-05,"COX1/Uqcc3/Uqcr10/Uqcr11/Uqcrb/Uqcrh/Uqcrq",7
"GO:0045275","respiratory chain complex III","7/2089","12/28804",5.97683389031368e-06,0.00436308873992899,3.48886954362808e-05,"COX1/Uqcc3/Uqcr10/Uqcr11/Uqcrb/Uqcrh/Uqcrq",7
"GO:0071007","U2-type catalytic step 2 spliceosome","11/2089","31/28804",6.17765624247888e-06,0.00450968905700958,3.53570830059163e-05,"Bcas2/Cwc15/Snrpb/Snrpb2/Snrpd1/Snrpd2/Snrpd3/Snrpe/Snrpf/Snrpg/Syf2",11
"GO:0098562","cytoplasmic side of membrane","34/2089","207/28804",6.21440065478693e-06,0.00453651247799446,3.53570830059163e-05,"Ajap1/Ap2s1/Atp2b1/Bloc1s1/Borcs6/Borcs7/Borcs8/Cabp1/Chmp4b/Cisd1/Dlg4/Epm2a/Epn1/Gnas/Gnb1/Gnb2/Gng13/Mapt/Mien1/Mtss2/Myh9/Pkp4/Ppp1r9b/Ptpn3/Rab21/Rac1/Rgs1/Rgs2/S100a6/Shank3/Sppl3/Stac2/Tiam1/Tnk2",34
"GO:0098685","Schaffer collateral - CA1 synapse","23/2089","115/28804",7.40650727944498e-06,0.00540675031399483,4.16128764253027e-05,"Actb/Adcy1/Adrb1/Apba1/Bcr/Cacng2/Cacng8/Dvl1/Efnb2/Epn1/Gsk3b/Ina/Iqsec2/Lrrc4/Pfn1/Pfn2/Picalm/Ptpra/Rock2/Shank1/Slc30a1/Syn2/Synj1",23
"GO:0005736","RNA polymerase I complex","7/2089","13/28804",1.21349475459398e-05,0.00885851170853602,6.73375256935188e-05,"Polr1d/Polr1f/Polr1h/Polr2f/Polr2h/Polr2k/Polr2l",7
"GO:1905368","peptidase complex","25/2089","136/28804",1.43235769804067e-05,0.0104562111956969,7.85130599567866e-05,"Atxn7l3/Capns1/Eny2/Hspb1/Plaur/Psma2/Psma3/Psma4/Psma7/Psmb1/Psmb10/Psmb2/Psmb3/Psmb4/Psmb5/Psmb6/Psmd9/Psme1/Rad23b/Sec11c/Sem1/Sf3b5/Spcs1/Tada2b/Usp25",25
"GO:0032432","actin filament bundle","20/2089","97/28804",1.78663665527727e-05,0.0130424475835241,9.67525493726562e-05,"Acta1/Actb/Anxa2/Cryab/Dlc1/Enah/Gas2l2/Klhl2/Lpp/Marcks/Mst1r/Myh6/Myh9/Myl9/Mylk/Pdlim2/Ptpn11/Tmsb15b2/Tmsb15l/Tpm1",20
"GO:0005665","RNA polymerase II, core complex","7/2089","14/28804",2.27444224769227e-05,0.0166034284081536,0.000121702611499323,"Polr2f/Polr2g/Polr2h/Polr2i/Polr2j/Polr2k/Polr2l",7
"GO:0098839","postsynaptic density membrane","20/2089","99/28804",2.44619054549697e-05,0.0178571909821279,0.000129352738442997,"Abhd17b/Adcy1/Akap9/Cacng2/Cacng4/Cacng8/Clstn1/Dlg4/Efnb2/Grid1/Grin2d/Hspb1/Iqsec2/Lrrc4/Lrrc4b/Prrt1/Ptprt/Scn8a/Scrib/Slc30a1",20
"GO:0099056","integral component of presynaptic membrane","22/2089","116/28804",2.77504083623763e-05,0.0202577981045347,0.00014503579401144,"Adam23/Adgrl1/Adra1a/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cadm3/Drd2/Drd4/Efnb2/Fxyd6/Kcna2/Kcnc1/Kcnc3/Kcnj6/Nectin1/Pcdh17/Psenen/Scn8a/Slc1a2/Syt7",22
"GO:0034703","cation channel complex","34/2089","224/28804",3.41789785228082e-05,0.02495065432165,0.000176581050565507,"Akap9/Cacna1a/Cacna1c/Cacna1i/Cacng2/Cacng4/Cacng8/Calm1/Calm2/Calm3/Dlg4/Grik3/Grin2d/Hcn2/Hcn4/Kcna2/Kcnb1/Kcnc1/Kcnc3/Kcng2/Kcng3/Kcnh2/Kcnmb3/Kcnmb4/Micu3/Olfm1/Pde4d/Scn1b/Scn2b/Scn4b/Scn8a/Smdt1/Unc80/Vwc2",34
"GO:0099055","integral component of postsynaptic membrane","28/2089","170/28804",3.74214796749469e-05,0.0273176801627112,0.000191136026569406,"Adcy1/Adgrb1/Adra1a/Cacna1c/Cacng2/Cacng4/Cacng8/Clstn1/Drd2/Drd4/Efnb2/Fxyd6/Grid1/Grin2d/Kcnc1/Kcnc3/Lrrc4/Lrrc4b/Nlgn2/Ntrk3/Pcdh17/Prrt1/Ptprt/Scn8a/Slc30a1/Slc6a6/Slc6a8/Slc8a2",28
"GO:0031674","I band","25/2089","144/28804",3.91127626981483e-05,0.0285523167696483,0.000197529860107739,"Actc1/Adra1a/Ahnak2/Atp2b4/Cacna1c/Cryab/Csrp2/Csrp3/Fbxo32/Hspb1/Klhl40/Krt19/Krt8/Myh6/Myl3/Myl9/Nexn/Nos1ap/Pdlim2/Ppp2r5a/Ppp3cb/S100a1/Scn8a/Stk11/Tcap",25
"GO:0098889","intrinsic component of presynaptic membrane","23/2089","129/28804",5.11200439799432e-05,0.0373176321053586,0.000252014212670756,"Adam23/Adgrl1/Adra1a/Atp2b1/Atp2b4/Cacna1a/Cacna1c/Cadm3/Drd2/Drd4/Efnb2/Fxyd6/Kcna2/Kcnc1/Kcnc3/Kcnj6/Marcks/Nectin1/Pcdh17/Psenen/Scn8a/Slc1a2/Syt7",23
"GO:0001725","stress fiber","18/2089","88/28804",5.15832369728902e-05,0.0376557629902098,0.000252014212670756,"Acta1/Actb/Anxa2/Dlc1/Enah/Gas2l2/Klhl2/Lpp/Mst1r/Myh6/Myh9/Myl9/Mylk/Pdlim2/Ptpn11/Tmsb15b2/Tmsb15l/Tpm1",18
"GO:0097517","contractile actin filament bundle","18/2089","88/28804",5.15832369728902e-05,0.0376557629902098,0.000252014212670756,"Acta1/Actb/Anxa2/Dlc1/Enah/Gas2l2/Klhl2/Lpp/Mst1r/Myh6/Myh9/Myl9/Mylk/Pdlim2/Ptpn11/Tmsb15b2/Tmsb15l/Tpm1",18
"GO:0031672","A band","11/2089","38/28804",5.46958112051792e-05,0.0399279421797808,0.000264347610465326,"Cryab/Hspb1/Klhl40/Myl3/Myl4/Myl7/Ppp2r5a/Rpl17/Rpl6/Rpl7/S100a1",11
"GO:0042641","actomyosin","19/2089","97/28804",6.0387802288977e-05,0.0440830956709532,0.000287907759927982,"Acta1/Actb/Anxa2/Cdc42bpa/Dlc1/Enah/Gas2l2/Klhl2/Lpp/Mst1r/Myh6/Myh9/Myl9/Mylk/Pdlim2/Ptpn11/Tmsb15b2/Tmsb15l/Tpm1",19
